Trade_Date;CALL USDJPY;PUT USDJPY;CALL AUDUSD;PUT AUDUSD;CALL EURUSD;PUT EURUSD;CALL USDCAD;PUT USDCAD;CALL GBPUSD;PUT GBPUSD;CALL NZDUSD;PUT NZDUSD;CALL USDCHF;PUT USDCHF;CALL XAUUSD;PUT XAUUSD
01.06.2015;1261.08;1238.63;1951.19;1702.04;2183.29;-5443.73;1382.08;1261.19;1574.92;1706.27;1188.09;1336.51;1852.07;1784.92;122.05;148.89
08.06.2015;956.48;1031.92;1887.42;1681.04;2103.75;1925.09;1182.6;1082.26;-1110.98;1662.46;1393.08;1063.32;1835.74;1771.45;118;152.6
15.06.2015;1409.75;1503.72;2002.2;1790.12;2658.39;2354.74;1350.9;1260.16;-1141.76;2201.96;1361.59;1474.22;2237.24;2162.48;122.5;155.05
22.06.2015;808.55;913.33;1482.63;1338.74;-2312.64;1572.92;872.89;769.02;1395.64;1476.19;981.65;1075.15;1457.59;1434.68;116.14;138.98
29.06.2015;1318.92;1514.99;-2660.38;1683.87;2531;2095.53;-6463.02;1056.37;1514.99;36.85;1158.94;-1504.33;-3961.95;1673.91;123.99;139.29
06.07.2015;971.94;1143.39;2134.16;1814.43;2008.96;1743.22;1063.83;977.78;1305.14;1385.22;968.68;1143.76;1404.47;1396.85;123.17;82.85
13.07.2015;1048.3;1148.66;1878.41;1606.86;1942.13;1762.83;-6783.76;1185.43;1271.09;1404.95;895.88;-2798.85;693.14;1361.13;115.65;-2556.46
20.07.2015;617;-851.36;1573.35;1369.85;1117.3;-13151.64;760.43;726.49;1288.31;1366.32;1353.75;1464.76;853.93;846.49;165.93;229.11
27.07.2015;912.95;979.77;1753.67;1554.2;1664.75;1607.87;1238.81;1219.01;1511.2;1532.04;1033.12;1125.57;1278.43;1270.98;175.02;249.42
03.08.2015;1048.28;1019.91;2089.26;1892.03;1713.37;1598.59;1344.94;1309.92;1637.13;1685.67;1200.22;1290.95;-4915.07;1330.43;126.32;184.95
10.08.2015;742.42;741.51;1668.95;1455.51;1297.13;1231.33;1013.48;1019.94;1185.85;1244.44;857.44;956.57;1026.26;1008.14;128.03;175.4
17.08.2015;661.08;-46436.15;-7646.34;1515.73;1327.09;-40251.72;-122.54;1265.28;-5425.12;1193.57;969.02;1088.95;1025.02;-39994.89;-2941.02;131.38
24.08.2015;-2659.09;2207.35;1829.44;1494.3;-16437.68;1807.48;1242.42;1169.73;1442.72;-21760.03;1139.68;1321.65;-20189.63;1609.48;206.15;142.63
31.08.2015;1505.96;1684.9;-4789.47;1556.91;2154.51;2005.26;1516.77;1488.31;1553.39;1607.7;1124.54;1262.32;1734.87;1713.6;182.98;204.16
07.09.2015;1285.43;1700.93;1844.71;-11596.26;1555.63;1372.02;1544.72;1531.7;1336.25;1396.1;1379.44;1540.96;1213.34;1206.02;168.17;191.91
14.09.2015;1865.15;2081.96;2290.21;1954.48;2064.85;1945.38;1533.85;1546.77;1873.18;1962.21;1484.89;1622.75;1769.19;1761.52;227.12;264.53
21.09.2015;1068.74;1297.8;-2088.31;1447.73;1456.35;1348.56;1107.6;1114.58;1240.42;-18769.98;1101.59;1198.02;1180.19;1182.75;160.55;172.13
28.09.2015;1347.73;1579.74;1776.82;1492.56;1562.72;1454.43;1182.27;-9591.94;1594.29;1698.64;-5191.76;1286.84;1329.35;1310.53;176.7;186.61
05.10.2015;1364.47;1474.29;1472.96;-24220.54;1197.06;-4036.66;998.23;1009.56;-7678.36;1152.22;-14511.8;900.52;930.82;-3886.79;-1110.21;130.89
12.10.2015;776.14;825.49;1550.62;1385.9;1076.33;1042.38;973.26;957.92;-263.35;1171.39;1077.39;1152.92;882.97;908.88;174.01;162.82
19.10.2015;-728.29;996.69;1614.71;1445.35;-11679.43;1333.1;1326.97;1326.38;1233.11;1249.65;1050.73;1143.89;-12919.7;1205.06;177.14;166.34
26.10.2015;1816.68;1587.23;1723.58;1543.94;1590.05;1423.71;1095.79;1077.48;1247.93;1264.64;1477.1;1582.08;1269.47;1281.27;169.19;-669.44
02.11.2015;-11077.07;865.64;1865.37;1634.03;-11594.74;1422.12;-1722.15;1052.45;1433.04;-17539.52;1071.37;-9407.84;-4752.59;1244.35;128.93;-2507.17
09.11.2015;845.1;802.81;1351.17;1201.42;1275.88;1240.02;879.65;876.64;1178.89;1264.09;886.27;975.43;1018.37;1028.15;145.39;180.29
16.11.2015;895.54;982.25;1381.1;-2342.04;1247.97;1276.55;940.15;941.24;1008.29;1086.16;938.16;1015.53;1043.9;1042.66;143.93;193.85
23.11.2015;590.59;642.04;1227.32;1108.85;1201.31;1250.77;807.27;790.03;957.07;1027.42;854.02;909.78;853.37;1017.99;127.91;172.64
30.11.2015;938.22;1062.98;1705.99;1498.47;2271.52;-1876.17;1205.72;1208.81;1414.02;1501.73;1043.25;1154.71;2056.27;-6529.35;130.42;175.5
07.12.2015;505.08;-13336.46;1325.22;1160.35;1366.66;-867.9;-7236.04;795.34;1153.89;1292;1334.9;1451.18;1367.46;-2605.76;143.98;167.77
14.12.2015;1653.38;2052.89;2312.69;2039.77;1854.12;1802.27;-744.14;1451.1;1721.24;-4261.19;1466.51;1613.72;1574.19;1534.64;197.77;227.73
21.12.2015;503.58;678.85;1092.76;-36.31;868.77;822.45;1104.1;1081.24;914.88;998.92;-393.48;759.55;723.13;688.89;118.31;137.51
28.12.2015;479.27;-982.93;1070.88;914.4;-2686.35;847.37;948.17;933.51;958.83;-3947.97;680.17;13.32;-6053.13;723.35;99.63;116.02
04.01.2016;1124.63;140.12;-8402.95;1491.84;1427.46;1363.08;1483.93;1443.46;1506.26;1592.55;1076.63;-6667.84;1179.99;1143.68;-759.77;182.3
11.01.2016;1164.92;1546.61;1739.02;1410.37;1316.16;1320.57;-9003.68;1038.66;1263.27;-13035.21;1027.64;1215.32;1044.07;1031.55;168.4;177.39
18.01.2016;1045.36;1417.5;1813.23;-1158.73;1404.12;1447.34;1944.73;-7592.44;1465.22;1525.09;995.62;1150.68;1056.96;1041.41;167.28;166.34
25.01.2016;-2699.61;1734.05;1707.48;-431.97;1306.64;1309.3;1571.71;-1643.68;1600.47;1682.91;1300.87;1410.97;1085.85;1058.21;202.26;197.7
01.02.2016;1048.83;-28688.05;1732.28;1506.66;1170.18;-9627.46;1658.06;1640.74;2175.09;2233.42;1089.03;1193.74;1043.83;-15353.3;-3705.16;150.24
08.02.2016;1667.43;2126.87;1651.98;1410.02;1540.36;1525.75;1597.64;1546.38;2108.45;2207.22;1110.95;1228.3;1396.13;1359.47;293.41;252.25
15.02.2016;1568.48;1641.82;1773.9;1535.34;859.92;1354.11;1445.91;1386.47;2006.67;-9994.38;1065.76;1188.3;1207.59;1230.36;339.6;303
22.02.2016;1072.75;1402.46;1502.64;1273.19;354.27;1308.09;1266.21;-1873.91;2171.75;-2128.81;939.31;857.05;1096.25;1112.8;330.39;282.03
29.02.2016;1511.89;1810.7;1832.94;-23315.5;1489.67;1532.28;1359.33;-107.06;-4374.29;2060.02;-6806.85;1230.27;1294.65;1285.38;334.92;285.37
07.03.2016;1138.5;1405.09;1494.86;1303.17;2274.46;2220.12;1313.34;1303.48;1881.23;2031.91;1404.23;1529.41;1832.01;1852.77;342.18;285.52
14.03.2016;1762.19;1399.23;2029.86;1772.21;1527.75;370.91;1565.62;750.69;1990.45;2105.73;1257.63;1402.72;1284.84;-3735.74;353.32;339.07
21.03.2016;-2270.6;869.76;1334.24;1196.36;904.16;924.79;1098.71;1088.8;1632.58;1780.84;886.4;968.66;660.95;677.13;201.01;-58.41
28.03.2016;1483.85;-2064.24;1884.99;1655.42;1273.68;-5300.11;1457.96;1397.15;2001.46;2191.05;-1036.16;1254.05;1054.57;-4143.12;222.2;215.35
04.04.2016;1019.6;-17254.33;1732.14;1561.32;957.3;1012.35;1295.02;-396.68;1777.28;1942.06;995.56;1074.54;790.37;834.56;-720.3;222.76
11.04.2016;1409.22;1681;1766.74;505.35;1027.6;1065.85;1562.55;1485.35;1782.88;2234.05;1101.21;1189.46;-2128.19;928.8;256.34;228.86
18.04.2016;-8509.51;1301.95;1735.37;1456.41;1192.17;1207.09;1407.5;1312.51;-3440.61;1768.02;1035.52;1112.51;-401.14;962.04;210.18;189.69
25.04.2016;2479.24;-20075.07;1769.03;1580.93;1124.32;-9641.58;1473.8;1395.41;-1067.78;1823.28;-186.33;1638.98;910.74;-8956.45;-2753.19;226.6
02.05.2016;-2646.51;1895.85;-25391.28;1959.51;-111.83;1302.83;-20863.45;1349.34;1792.03;-7538.25;1146.22;-11611.15;-5259.95;1067.69;306.13;270.69
09.05.2016;1122.48;1181.11;1546.7;1337.18;910.42;885.94;1351.17;1262.99;1836.41;1996.17;960.9;1074.87;767.02;806.23;235.6;207.34
16.05.2016;1051.17;1153.66;1577.08;1367.45;-1608.96;861.54;-6617.46;1156.92;1622.31;1795.52;965.8;1092.44;-5010.87;853.5;233.01;-418.35
23.05.2016;-6099.56;1114.61;1321.52;1168.06;898.79;792.06;1229.13;1206.88;1531.52;1708.93;819.16;934.38;815.46;797.85;191.57;-1710.93
30.05.2016;1295.28;-22395.66;1443.15;-13118.58;1244.17;-6584.23;1323.01;319.7;1757.77;-1581.24;-15146.67;956.71;1041.55;-8247.84;-1657.73;179.2
06.06.2016;1172.63;1289.16;1390.73;1225.43;958.04;900.82;1109.56;1087.94;1871.45;2195.53;-2054.3;1299.02;854.84;890.65;-1591.66;172.7
13.06.2016;2092.89;2120.25;1603.11;1375.12;1639.69;1346.16;1530.64;1457.67;-5464.98;3249.87;1097.35;1236.87;1329.37;1388.37;274.04;237.58
20.06.2016;1773.56;2372.12;1982.55;1443.35;-2377.82;1892.51;-1963.52;1327.36;4316.16;-64732.42;1270.18;1635.64;691.77;1663.59;515.4;443.14
27.06.2016;1345.59;1895.09;1874.43;-9936.4;1606.5;1160.81;1406.07;-2002.29;1303.11;2165.74;-9734.61;1260.33;852.24;994.92;304.76;220.19
04.07.2016;1207.01;1486.08;1721.12;1395.59;1232.29;1095.1;-7228.53;1001.1;1913.56;-2489.17;945.24;1151.19;-2334.18;802.67;275.65;214.9
11.07.2016;-9126.7;1848.28;1235.31;1014.02;1060.07;1030.18;1370.45;1238.49;1037.65;2148.67;825.93;-194.21;526.23;653.44;256.91;157
18.07.2016;1506.73;1758.74;-2352.95;1192.54;1301.55;1196.93;-8054.91;947.73;1749.53;1916.2;1051.06;-561.37;758.12;822.3;211.12;183.82
25.07.2016;2932.59;-3005.33;1730.6;1507.67;1264.75;-2774.87;1334.73;1200.67;1677.07;1800.74;-7112.72;1168.33;707.81;-7077.01;-297.21;231.64
01.08.2016;1530.29;1678.75;1670.76;-518.45;932.07;853.67;1155.13;1084.95;2155.66;2264.64;968.09;1053.99;-6433.69;775.22;223.77;218.11
08.08.2016;973.84;-495.61;1032.76;924.99;800.18;-323.72;990.44;-7317;1125.75;-2223.26;1342.33;1433.29;519.71;278.3;182.54;172.19
15.08.2016;1133.65;1257.68;1185.45;1050.21;739.47;-3016.68;889.93;850.81;-6719.16;1222.9;803.33;884.22;487.24;-3052.95;183.8;174.15
22.08.2016;-4759.48;1604.33;1483.79;1246.65;-3180.84;961.36;1015.89;986.93;1426.86;1481.76;999.12;1155.98;-8103.46;898.57;187.32;178.35
29.08.2016;1661.36;1598.71;1531.88;1275.05;1150.86;1053.55;1067.35;1014.21;-3906.68;1323.13;963.93;1137.84;948.88;999.27;208.3;199.53
05.09.2016;1101.92;-1235.85;1175.5;991.67;978.19;868.15;-2177.89;909.81;973.69;1047.07;741;864.21;707.44;753.88;174.09;165.53
12.09.2016;1348.11;1364.78;1542.14;1313.91;1007.98;879.34;976.79;900.76;1347.55;-8595.29;1003.59;1152.48;626.95;768.52;211.66;202.17
19.09.2016;2268.58;2122.16;1409.46;-1239.4;1168.81;1043.81;1206.44;1092.52;1333.02;1490.22;1153.97;1315.5;894.66;-788.83;15.43;235.01
26.09.2016;985.94;1405.59;1254.11;1029.55;797.49;729.56;1387.57;1248.72;1187.98;1367.65;780.47;932.56;554.84;616.39;167.65;-449.96
03.10.2016;-7233.01;1329.23;1230.34;1019.02;909.29;785.7;1031.62;916.51;1345.07;-31399.27;756.87;-4588.28;-2149.16;731.79;166.95;-3408.22
10.10.2016;958.9;1083.22;1054.53;866.16;-4180.66;692.07;1003.86;892.31;1299.72;-850.98;635.46;760.91;482.87;525.97;169.27;179.02
17.10.2016;1084.16;1235.37;1214.71;996.56;1172.16;1013.71;-4389.36;909.62;1770.79;2036.92;788.33;932.13;636.59;688.16;145.26;145.29
24.10.2016;810.1;962.59;1210.93;1026.58;857.75;771.67;952.64;850;1275.49;1425.03;728.74;842.5;489.29;551.97;142.4;144.16
31.10.2016;1125.08;1198.36;1360.54;223.8;995.09;999.83;1271.07;1129.81;1651.75;1817.23;-6616.31;988.01;613.88;-2580.37;221.89;218.61
07.11.2016;-18099.4;2352.91;-8295.19;1079.4;-16936.56;1706.82;1158.09;1156.8;1712;1639.49;1045.93;-12262.82;-10512.5;1404.48;374.36;-2987.15
14.11.2016;-7894.14;1592.78;-8923.91;1305.25;1255.15;1147.41;1192.41;1008.38;1326.49;1307.2;808.96;1071.37;-422.59;752.86;231.94;288.82
21.11.2016;28.59;1597.5;1409.47;-1462.74;1109.05;966.26;979.96;858.39;1192.74;1232.79;765.88;945.15;517.73;581.5;114.33;-606.65
28.11.2016;-1837.43;2130.06;1570.32;1282.96;1854.53;1571.99;1397.32;1339.52;-13671.16;1424.6;867.15;1030.72;1154.99;1166.29;145.5;-262.99
05.12.2016;1437.8;1616.76;1262.03;1028.7;1829.76;1642.75;974.47;-1088.4;1401.02;1494.84;776.71;917.41;1019.09;1087;141.45;172.29
12.12.2016;-89.11;2073.79;-18038.26;1307.86;-4508.7;1338.53;-8138.25;990.58;1540.46;-11341.38;932.5;-14231.27;-512.56;977.3;184.02;219.32
19.12.2016;1428.57;1665.34;1296.67;1064.18;1296.26;1156.03;955.96;890.05;1104.76;1234;822.32;951.79;763.2;757.39;125.39;157.74
26.12.2016;774.27;953.28;889.96;698.75;1017.4;910.46;648.46;580.77;1058.03;1180.64;535.13;653.44;596.32;602.21;75.69;105.41
